id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22452728,"Astoria close to JFK, Laguardia Airport, Manhattan",117195769,Simone,Queens,Astoria,40.76401,-73.90921,Private room,70,1,92,2019-06-30,4.96,3,357
23582566,Beautiful 3 bed 2 bath blocks fr subway in Astoria,109327526,Rosan,Queens,Astoria,40.76509,-73.91026,Entire home/apt,135,2,57,2019-07-07,3.52,1,0
23763367,Astoria Prime,178237936,Jay,Queens,Astoria,40.77451,-73.92712,Entire home/apt,89,2,68,2019-06-29,4.33,1,64
23876927,BEST LOCATION IN NY,146326976,Ana Y Hugo,Queens,Astoria,40.7577,-73.91639,Private room,50,3,33,2019-06-18,2.22,1,282
23966710,Private Room in Astoria 15 mins to Manhattan / LGA,169166409,Rafael,Queens,Astoria,40.76801,-73.92673,Private room,38,1,40,2019-06-29,2.61,2,48
24066280,"Overnight Crash Couch 12minNY, 10minLGA/30minJFK",100128949,Lisa,Queens,Astoria,40.75465,-73.91357,Shared room,42,1,54,2019-04-20,3.48,4,66
24287857,Astoria Centeral Location,183211776,Rafael,Queens,Astoria,40.76387,-73.90995,Private room,79,1,73,2019-06-30,5.03,4,171
24348078,Large and bright room 15 min away from Manhattan,176427055,Adam,Queens,Astoria,40.76649,-73.92643,Private room,74,1,102,2019-07-07,6.77,1,348
24700123,BRIGHT PRIVATE BEDROOM,45416627,Lolita,Queens,Astoria,40.76956,-73.9243,Private room,59,1,48,2019-06-16,3.47,9,351
24834309,Large 2BR apartment in Astoria near Midtown + LGA,6194487,Rocio & James,Queens,Astoria,40.76207,-73.90541,Entire home/apt,149,2,47,2019-06-25,3.46,3,308
25140559,BEAUTIFUL PRIVATE ROOM,45416627,Lolita,Queens,Astoria,40.76798,-73.92323,Private room,49,1,41,2019-06-17,2.96,9,322
25310242,Sevastis place. Superhost!,28638583,Sevasti,Queens,Astoria,40.77444,-73.92923,Entire home/apt,156,1,70,2019-07-02,5.16,1,67
25635162,LARGE SUNNY 1BD 10 MIN TO MANHATTAN,193126561,Adelina,Queens,Astoria,40.75859,-73.91334,Entire home/apt,90,3,37,2019-06-22,3.22,1,127
25673769,Comfortable and bright bedroom in a great location,28753907,Pablo & Anastasiya,Queens,Astoria,40.76,-73.90684,Private room,60,2,35,2019-06-30,2.67,1,204
26455688,CLOSE TO EVERYWHERE IN NYC 1,158922261,Ana,Queens,Astoria,40.75523,-73.91297,Private room,59,2,30,2019-06-26,2.54,3,132
26600090,Very close to Manhattan! Muy cerca de Manhattan,158922261,Ana,Queens,Astoria,40.75697,-73.91314,Private room,51,2,34,2019-06-27,2.97,3,167
26751201,Cozy apartment in Astoria / Long Island City,201153591,Sadat,Queens,Astoria,40.76538,-73.92726,Entire home/apt,150,2,46,2019-06-21,3.84,2,121
28053065,Astoria Room,211682646,Martin & Soledad,Queens,Astoria,40.77194,-73.92985,Private room,58,1,41,2019-07-01,3.97,1,156
28438751,Private room NYC near LGA JFK Manhattan centre,10164435,Stella,Queens,Astoria,40.75726,-73.92812,Private room,44,1,49,2019-05-01,5.38,3,52
28960455,Large BASEMENT 1BD Apartment - Astoria,218292717,Tania And Jimmy,Queens,Astoria,40.76267,-73.90555,Entire home/apt,149,2,35,2019-06-22,3.89,1,362
29853088,Cute & convenient garden apartment in Astoria/LIC,137194766,Maria,Queens,Astoria,40.75491,-73.91445,Entire home/apt,98,3,32,2019-06-21,4.02,2,131
30476876,"Cozy studio is all you need, 20 mins to Manhattan",227647873,Samanta,Queens,Astoria,40.76184,-73.91443,Private room,109,2,50,2019-07-01,6.88,3,0
31848816,Luxury Large 2-Bedroom Apartment in Hot Astoria,238685151,Damir&Sanela,Queens,Astoria,40.76595,-73.90829,Entire home/apt,115,1,30,2019-07-06,5.81,1,85
765563,Big Comfy Beds & Breakfast on the Deck,4036685,Norman,Queens,Bayside,40.75666,-73.76314,Entire home/apt,299,2,67,2019-06-20,0.95,2,322
4956469,Contemporary & Clean 1 bdrm Apartment(Lower Level),25537637,Emmanuel,Queens,Bayside,40.7583,-73.77232,Entire home/apt,80,2,123,2019-07-05,4.69,1,108
7331070,Your own house in NYC,22373907,James,Queens,Bayside,40.76729,-73.77162,Entire home/apt,290,1,74,2019-06-09,1.59,1,338
16221732,"A Comfortable, Cozy  Room",4013000,Mei,Queens,Bayside,40.75465,-73.77361,Private room,30,15,31,2019-05-06,0.99,2,142
17654277,Spacious Room w/ 2 Bed,116746802,Christine,Queens,Bayside,40.75047,-73.75349,Private room,65,7,40,2019-06-23,1.51,5,148
17765198,Neat Room w/ 1 Bed,116746802,Christine,Queens,Bayside,40.75092,-73.75316,Private room,50,7,35,2019-06-24,1.29,5,145
17765395,Bayside Room w/ 2 Bed,116746802,Christine,Queens,Bayside,40.75136,-73.75269,Private room,60,7,30,2019-05-26,1.10,5,169
18535402,Cozy room in Bayside Queens,21250331,Clara,Queens,Bayside,40.75444,-73.76938,Private room,38,1,86,2019-06-20,4.19,3,346
21006224,Cozy home in Bayside,151243003,Ting,Queens,Bayside,40.76124,-73.76178,Private room,59,1,62,2019-07-05,2.91,1,54
21184173,Private room in Queens,21250331,Clara,Queens,Bayside,40.75433,-73.7688,Private room,35,1,92,2019-07-07,4.30,3,318
23650568,2 Bedroom by Bayside Train 21 mins from Manhattan,24771677,Noelle,Queens,Bayside,40.76324,-73.77111,Entire home/apt,200,2,45,2019-06-30,2.84,1,42
33119863,Queens Studio.,42540127,Tio,Queens,Bayside,40.77067,-73.78278,Entire home/apt,55,2,37,2019-07-08,10.37,1,6
20960110,Arthur Ave 2BDR sleeps 6! (15 mins from Manhattan),98416305,Nihad,Bronx,Belmont,40.85362,-73.8896,Entire home/apt,140,2,71,2019-06-23,3.45,1,291
28213718,"""Sweet Home near to Bronx Zoo in Little Italy """,211638781,Adriana,Bronx,Belmont,40.85287,-73.88536,Private room,100,3,36,2019-06-18,3.69,2,49
28466730,Akouaba,214888995,Adama,Bronx,Belmont,40.85267,-73.88627,Private room,50,2,51,2019-07-06,5.17,1,325
7322,Chelsea Perfect,18946,Doti,Manhattan,Chelsea,40.74192,-73.99501,Private room,140,1,260,2019-07-01,2.12,1,12
18728,Beautiful Meatpacking District Loft,71876,DAVID And RICK,Manhattan,Chelsea,40.74138,-74.00197,Private room,150,3,167,2019-05-28,1.65,1,295
21794,COZY QUIET room 4 DOOGLERS!,83257,Olan,Manhattan,Chelsea,40.74008,-74.00271,Private room,98,30,30,2019-05-01,0.27,2,364
51572,Prime Location in Manhattan,237329,Lee,Manhattan,Chelsea,40.74859,-73.99671,Private room,123,1,375,2019-06-18,3.52,1,328
61224,Huge Chelsea Loft,291112,Frank,Manhattan,Chelsea,40.74358,-74.00027,Entire home/apt,500,2,35,2017-07-27,0.34,1,348
62903,Beautiful modern studio apartment in heart of NYC,306605,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire home/apt,205,9,62,2019-06-21,0.70,2,76
118430,Heart of Meatpacking & Chelsea,585458,Paul,Manhattan,Chelsea,40.74412,-74.00208,Private room,290,2,35,2019-01-03,0.36,1,20
159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,2019-07-03,1.79,1,0
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,Anton,Manhattan,Chelsea,40.74233,-73.99865,Entire home/apt,199,4,32,2019-05-08,0.34,1,28
245607,big 1 bedroom apt very central,825022,Jaidev,Manhattan,Chelsea,40.75127,-73.99637,Entire home/apt,226,5,34,2019-07-01,0.39,1,302
268868,Hudson Yards with views of The Highline Park,1408733,Sergio,Manhattan,Chelsea,40.75114,-74.00195,Entire home/apt,350,3,64,2019-06-02,0.70,1,18
285492,Amazing 1 bedroom apt with NYC View,1486034,Eric,Manhattan,Chelsea,40.74494,-73.9998,Entire home/apt,385,1,63,2018-08-03,0.71,1,364
351859,Exquisite Spacious Studio in Midtown,417652,Ron,Manhattan,Chelsea,40.74964,-73.99158,Entire home/apt,265,4,75,2019-07-01,0.86,1,324
502132,Beautiful Downtown Manhattan Share,48599,Anastasia,Manhattan,Chelsea,40.73942,-74.00009,Shared room,50,1,61,2017-05-07,0.71,2,0
515392,Beautiful Brand New Chelsea Studio,2538544,Michael,Manhattan,Chelsea,40.74348,-73.9998,Entire home/apt,200,1,60,2019-06-02,0.78,1,260
522081,Guest Room in Art Loft in Chelsea,1413546,Asher,Manhattan,Chelsea,40.74341,-73.99298,Private room,170,2,183,2019-06-14,2.19,2,254
525120,Very cute quiet Studio in chelsea,184883,Noele,Manhattan,Chelsea,40.74767,-74.01061,Entire home/apt,135,6,42,2019-05-27,0.49,1,170
533927,Large NYC Chelsea Studio - King Bed,2624738,Michael,Manhattan,Chelsea,40.74403,-73.99581,Entire home/apt,225,4,153,2019-06-24,2.03,1,205
564184,CLEAN PRIVATE ROOM IN CHELSEA NYC,2378357,David,Manhattan,Chelsea,40.73971,-74.00221,Private room,125,2,42,2019-05-31,0.50,1,172
594640,NYC Chelsea very spacious 1-bedroom apartment,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079,Entire home/apt,275,6,61,2019-06-30,0.73,1,69
683084,Midtown West- A COZY ONE bedroom.,3480879,Danny,Manhattan,Chelsea,40.75286,-74.00162,Entire home/apt,199,6,40,2017-10-15,0.50,1,0
812938,Shabby Chic Modern Chelsea Studio,4272748,Jason,Manhattan,Chelsea,40.74082,-73.99581,Entire home/apt,99,2,52,2018-04-07,0.65,1,30
823520,ON HIGHLINE! Private room & bath,4323625,Arthur,Manhattan,Chelsea,40.75284,-74.00138,Private room,179,2,251,2019-07-03,3.15,1,157
841211,Spacious Centrally Located Apt!!!,3665164,Joseph,Manhattan,Chelsea,40.7466,-73.99219,Private room,999,10,30,2016-10-12,0.40,1,365
858223,Entire flat west village,4431107,Ally,Manhattan,Chelsea,40.73818,-73.9977,Entire home/apt,200,2,82,2019-06-08,2.02,3,157
918049,Union Sq European Serene apt,4929807,Liz,Manhattan,Chelsea,40.73949,-73.99483,Entire home/apt,250,3,48,2019-06-23,0.66,1,217
919830,1br in a 2br apartment in Chelsea (23/7),1895793,Eduardo,Manhattan,Chelsea,40.74605,-73.99906,Private room,125,2,153,2019-06-28,2.17,1,161
1040156,2 floor Luxury Loft in the best location!,3740730,S,Manhattan,Chelsea,40.74398,-73.99624,Entire home/apt,499,6,127,2019-06-14,1.68,2,303
1043046,Studio in Best Possible Location!,2335804,Lindsay,Manhattan,Chelsea,40.74112,-74.00177,Entire home/apt,160,5,70,2018-10-26,1.16,1,0
1072481,Bedroom for two in Chelsea,5479559,Michael,Manhattan,Chelsea,40.74573,-73.99712,Private room,70,1,206,2019-06-19,2.72,1,15
1087215,Stunning Designer Loft in the heart of Chelsea,1841580,George,Manhattan,Chelsea,40.74877,-73.9994,Entire home/apt,300,5,44,2019-07-03,0.62,1,87
1089240,Great Apartment with luxurious bath in NYC/Chelsea,5971251,D. Anthony,Manhattan,Chelsea,40.74197,-73.99702,Private room,176,2,123,2019-06-23,1.63,1,268
1182187,Best Chelsea Street. Beautiful Room. Superhost.,6467086,George,Manhattan,Chelsea,40.74652,-74.00089,Private room,125,2,228,2019-07-01,3.07,1,53
1264695,Classy Penthouse with Amazing View!,2737373,Ray,Manhattan,Chelsea,40.74984,-73.99482,Entire home/apt,595,3,106,2019-06-18,1.51,1,247
1292428,Room in Great Loft - Fun/Convenient,4393626,Aaron,Manhattan,Chelsea,40.7433,-73.99832,Private room,119,4,106,2019-06-17,1.47,2,23
1336230,"Safe,Sunny,SouthFacing Apt Near All",7245581,Michael,Manhattan,Chelsea,40.75032,-73.99676,Entire home/apt,93,120,34,2019-05-16,0.47,19,316
1336390,"Charming, Quiet, & Clean 1BR APT",1673136,Erin,Manhattan,Chelsea,40.73981,-74.0016,Entire home/apt,199,3,35,2019-06-28,0.49,1,69
1478946,"Prime Chelsea Location,Washer/Dryer",7245581,Michael,Manhattan,Chelsea,40.75029,-73.99556,Entire home/apt,98,120,38,2019-05-15,0.54,19,290
1479283,"Great Chelsea Location, Couch/2nd bed, Free WiFi",7245581,Michael,Manhattan,Chelsea,40.75028,-73.99533,Entire home/apt,96,115,45,2019-03-15,0.63,19,210
1524017,CHELSEA BROWNSTONE 1BRM GARDEN APT ,8131878,Tabita,Manhattan,Chelsea,40.74461,-74.00172,Entire home/apt,140,5,50,2019-06-13,0.91,1,328
1704798,Perfect cozy PRIVATE room!!,8998805,Koji & H,Manhattan,Chelsea,40.75224,-73.99487,Private room,76,3,164,2019-06-24,2.34,1,27
1746726,"Chelsea NYC luxury 2 bed/2 bath, garden apt",4051126,Kris,Manhattan,Chelsea,40.74188,-73.99729,Entire home/apt,555,3,111,2019-07-03,1.63,1,191
1752206,Elegant 1b Near Everything,5243858,Yvonne,Manhattan,Chelsea,40.74314,-73.9957,Entire home/apt,200,2,144,2019-07-05,2.07,1,263
1811446,Private Room,9490594,Brian,Manhattan,Chelsea,40.74166,-73.99892,Private room,90,30,83,2017-10-23,1.20,1,282
1891017,Awesome Huge Studio - NYC Center,9794342,Pavel,Manhattan,Chelsea,40.75066,-74.00377,Entire home/apt,200,3,35,2016-08-22,0.55,1,0
1892319,Private BR in Chelsea (women or couples only),3416555,Anya,Manhattan,Chelsea,40.74793,-74.00691,Private room,84,2,143,2019-05-04,2.13,1,311
1903249,The heart of Manhattan - NYC,3187531,Michelle,Manhattan,Chelsea,40.74676,-74.00234,Private room,75,1,202,2019-06-05,3.19,1,0
2071420,Classic Chelsea Brownstone 1 Bedroom,10590692,Wade,Manhattan,Chelsea,40.74374,-74.00044,Entire home/apt,199,2,177,2019-07-01,2.85,2,112
2089745,GREAT in CHELSEA:  JUST SEE REVIEWS,10661984,Joseph,Manhattan,Chelsea,40.74611,-74.00014,Entire home/apt,220,7,55,2019-06-04,1.12,1,13
2223082,Beautiful 1 BR with Private Garden,1446751,Allison,Manhattan,Chelsea,40.74502,-74.00429,Entire home/apt,285,2,47,2019-07-01,0.74,1,194
2255549,New Studio in Heart of Chelsea,735701,Charles,Manhattan,Chelsea,40.7444,-73.9994,Entire home/apt,221,2,252,2019-07-06,4.91,1,256
2310445,Super Cute Chelsea One Bedroom,10973455,Amy,Manhattan,Chelsea,40.74935,-73.99723,Entire home/apt,150,1,49,2019-06-16,0.75,1,0
2422991,Trendy Apt by Chelsea Market with High Line Views,12384418,Daniel,Manhattan,Chelsea,40.7453,-74.00704,Entire home/apt,159,2,43,2019-06-23,1.10,1,25
2493039,Private Room in Large Two-floor Apt w/ Backyard,598167,Michael,Manhattan,Chelsea,40.75066,-73.9972,Private room,119,2,32,2017-10-30,1.09,1,0
2756159,Living Room sofa Bed in Chelsea2,12750945,Luis,Manhattan,Chelsea,40.74389,-73.99835,Shared room,85,2,65,2019-06-23,1.03,4,171
2791446,CUTE Studio in the heart of Chelsea,7069480,Marc,Manhattan,Chelsea,40.74309,-73.99436,Entire home/apt,218,6,53,2019-07-01,0.90,1,304
2969919,Spacious Junior 1BR Apt in USQ/Flatiron,15153596,Allie,Manhattan,Chelsea,40.73726,-73.99399,Private room,235,1,34,2019-07-01,0.68,1,135
3175088,SPACIOUS  ARTIST LOFT IN CHELSA,16100913,S Anthony,Manhattan,Chelsea,40.74449,-73.99445,Entire home/apt,275,3,63,2019-06-16,1.02,1,323
3279671,Quiet 1BR in Chelsea,109738,Michelle,Manhattan,Chelsea,40.7518,-73.9969,Entire home/apt,165,3,159,2019-05-25,2.71,1,75
3496384,Interfaith Retreat Guest Rooms (Om),16677326,Alex And Zeena,Manhattan,Chelsea,40.74977,-73.99647,Private room,85,1,145,2019-06-24,3.48,12,342
3801701,Private Studio Near Union Square,12090062,Annie,Manhattan,Chelsea,40.73996,-73.99919,Entire home/apt,195,2,31,2018-12-09,0.52,1,10
4129195,2 sleeping areas for 2 people together +2 singles,702419,Lars,Manhattan,Chelsea,40.75097,-73.99562,Entire home/apt,175,14,78,2019-03-10,1.36,1,0
4144849,Cozy little studio in Chelsea,21501965,Yulia,Manhattan,Chelsea,40.74411,-74.00204,Entire home/apt,115,3,33,2019-06-15,0.57,1,11
4220151,"Clean/Quiet Apt, Great Location, with washer/dryer",21903562,David,Manhattan,Chelsea,40.74588,-74.00055,Entire home/apt,159,1,202,2019-06-19,3.53,1,234
4227499,Cozy Home w/Private Garden&Hot Tub!,2811458,Brandon,Manhattan,Chelsea,40.74724,-74.00355,Entire home/apt,395,4,73,2018-01-03,1.27,1,2
4284031,BRIGHT BEAUTIFUL CHELSEA APT,4532548,Tess,Manhattan,Chelsea,40.74305,-73.99733,Entire home/apt,160,2,79,2019-06-06,1.38,1,108
4297952,Awesome Chelsea 1 bedroom,22305520,James,Manhattan,Chelsea,40.7492,-73.99847,Entire home/apt,199,2,194,2019-07-06,3.37,2,178
4431247,1st Time/Solo/Duo Travelers!Charming Studio Share!,22382732,Sue,Manhattan,Chelsea,40.74726,-74.00213,Shared room,70,2,126,2019-06-29,2.61,1,309
4467771,Beautiful Chelsea 2 Bedroom apt,23178728,SabinaAndTahir,Manhattan,Chelsea,40.74998,-73.99772,Entire home/apt,345,7,95,2019-06-29,1.70,1,13
4720719,Bright Design Loft Perfect for Photoshoots,19924780,Ani,Manhattan,Chelsea,40.74968,-73.99381,Entire home/apt,1000,2,95,2018-12-30,1.70,1,353
5160871,Cozy Chelsea Studio,8780729,Ellen,Manhattan,Chelsea,40.7417,-73.9978,Entire home/apt,135,3,31,2016-12-05,0.63,1,0
5334478,One Bedroom Apartment in Chelsea,5074654,Seth,Manhattan,Chelsea,40.74326,-74.00004,Entire home/apt,199,2,98,2019-06-26,1.88,2,33
5621141,Large Sunny 1BD in Chelsea!,23747060,Cathy,Manhattan,Chelsea,40.74406,-73.99551,Entire home/apt,230,4,41,2019-06-30,0.80,1,236
5661080,Cozy&Central:EmpireState/Highline/Times Square,29345363,Simone,Manhattan,Chelsea,40.74924,-73.99784,Entire home/apt,165,3,58,2019-06-20,1.72,1,138
5692807,Charming Two Bedroom in Chelsea 30 days+,1803036,Eric,Manhattan,Chelsea,40.74405,-73.99915,Entire home/apt,250,3,164,2019-06-17,3.21,1,71
5958299,Cozy NYC Bedroom in the Best Manhattan Location!,30454464,Sterling,Manhattan,Chelsea,40.74717,-73.99179,Private room,105,1,158,2019-07-04,3.08,1,105
6478214,Studio apartment in the heart of Chelsea,7898046,Zachariah,Manhattan,Chelsea,40.73992,-73.99888,Entire home/apt,199,2,71,2017-08-05,1.42,1,0
6479559,Best location! Chelsea/West Village/Meatpacking,33774886,Ryan,Manhattan,Chelsea,40.74026,-73.99746,Entire home/apt,150,2,150,2019-06-23,2.99,1,2
6853271,Unique Studio apartment in the heart of Chelsea!,3997451,Maria,Manhattan,Chelsea,40.74153,-74.00036,Entire home/apt,150,2,106,2019-06-30,2.29,1,318
7225366,"Spacious, Modern Times Square 3Bdrm *****",9288577,Tina,Manhattan,Chelsea,40.74923,-73.99376,Entire home/apt,450,4,206,2019-07-03,4.24,1,1
7480520,Renovated & Spacious Chelsea Studio,15887987,Benjamin,Manhattan,Chelsea,40.73925,-74.0,Entire home/apt,215,3,94,2019-05-25,2.02,1,8
7601870,Chelsea Chic,35102629,Marino,Manhattan,Chelsea,40.75013,-74.0033,Entire home/apt,215,1,75,2019-05-26,1.61,1,331
7603389,Private Room in Downtown Manhattan,39875363,James,Manhattan,Chelsea,40.7438,-73.99751,Private room,118,2,259,2019-07-01,5.44,1,47
7657879,Beautiful GRDN Apt Chelsea Meatpacking Min 30 days,1163318,Vanessa,Manhattan,Chelsea,40.74376,-74.00387,Entire home/apt,270,30,195,2019-03-17,4.26,1,270
7760406,Modern Chelsea Studio,39060578,Scott,Manhattan,Chelsea,40.74336,-74.00278,Entire home/apt,200,6,45,2018-01-02,0.99,1,0
7774373,I Love NY Studio Deluxe,40895919,Jules,Manhattan,Chelsea,40.74327,-73.99848,Entire home/apt,245,3,115,2019-07-02,2.43,1,125
7859723,Spacious Studio in Chelsea,8554194,Andy,Manhattan,Chelsea,40.74453,-73.99988,Entire home/apt,120,3,39,2019-06-16,0.84,1,1
7969111,Charming Chelsea Flat,42050222,Jose,Manhattan,Chelsea,40.74192,-73.99978,Private room,135,3,250,2019-07-02,5.36,1,111
8210423,Chelsea Charm: shared apartment,19477617,Essam,Manhattan,Chelsea,40.74513,-74.00076,Private room,95,3,100,2019-06-26,2.16,1,80
8368794,Modern Lux Furnished 1 Bedroom Apt,4167576,Sid,Manhattan,Chelsea,40.7368,-73.9925,Entire home/apt,140,1,71,2019-06-01,1.56,1,256
8698671,Perfect 8th Avenue Apt in Chelsea,45667135,Jen,Manhattan,Chelsea,40.7411,-74.00184,Private room,112,5,31,2016-06-18,0.68,1,0
9394266,Chelsea studio,48726094,Antonia,Manhattan,Chelsea,40.75088,-73.99951,Private room,100,2,151,2019-06-17,3.46,1,0
9559335,Designer Duplex - Highline. Brand new mattresses!,49494701,Rand,Manhattan,Chelsea,40.74835,-74.00336,Entire home/apt,299,1,176,2019-06-22,4.02,1,297
9611586,Modern Minimal Central Chelsea Loft,8797100,Adam,Manhattan,Chelsea,40.74361,-73.99503,Entire home/apt,235,4,107,2019-06-23,2.98,1,27
9772152,Quaint West Chelsea Studio near it all. 3,47577639,Jc,Manhattan,Chelsea,40.74105,-74.00401,Entire home/apt,195,4,48,2019-06-19,1.19,2,280
9804368,Local and authentic in Chelsea,48705835,Leo,Manhattan,Chelsea,40.74566,-73.99989,Entire home/apt,365,6,100,2019-06-19,2.37,1,257
9940966,Best of Both Worlds Chelsea Studio,51088203,John,Manhattan,Chelsea,40.74676,-73.99562,Entire home/apt,199,4,52,2017-07-17,1.25,1,1
10036313,Modern Luxury Chelsea Apt w/ Large Sunny Patios,35890377,Carrie,Manhattan,Chelsea,40.74135,-73.99507,Entire home/apt,425,2,59,2019-06-27,1.38,1,39
10090735,Studio Apt at the Heart of Chelsea,6772290,Andrew,Manhattan,Chelsea,40.74156,-74.00037,Entire home/apt,175,3,136,2019-06-28,3.18,1,288
10100121,Modern One Bedroom in Meatpacking,51830532,Alex,Manhattan,Chelsea,40.74201,-74.00325,Entire home/apt,239,4,55,2019-07-02,1.29,1,161
10314411,Ultra-Modern 6-bedroom House (Great for Groups),4393578,Jack,Manhattan,Chelsea,40.74234,-74.00032,Entire home/apt,1731,10,84,2019-03-31,2.80,2,97
10482237,Interfaith Retreat Guest Rooms (Ganges),16677326,Alex And Zeena,Manhattan,Chelsea,40.74751,-73.99483,Private room,85,1,165,2019-06-24,3.96,12,338
10482409,Interfaith Retreat Guest Rooms (Faith),16677326,Alex And Zeena,Manhattan,Chelsea,40.74896,-73.99657,Private room,85,1,146,2019-06-16,3.62,12,352
10482554,Interfaith Retreat Guest Rooms (Mary),16677326,Alex And Zeena,Manhattan,Chelsea,40.74973,-73.99515,Private room,85,1,162,2019-05-22,3.91,12,344
10766309,Heart Of Chelsea Family Vacation,13713796,Mikael,Manhattan,Chelsea,40.74358,-73.99758,Private room,130,2,32,2019-06-30,0.79,1,355
10903055,Stay in The Heart of NYC,28378670,Jesse,Manhattan,Chelsea,40.7487,-73.99514,Private room,119,2,134,2019-06-30,3.42,1,66
11563821,Private bedroom located in the heart of Chelsea,10307134,Anna,Manhattan,Chelsea,40.74118,-74.00012,Private room,110,1,48,2019-06-16,1.80,2,67
